timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
55620,21,14,21,facility,1,False,False,False,False,False,17,False
55620,14,167,21,facility,1,False,False,False,False,False,2,False
55620,93,21,21,facility,1,False,False,False,False,False,19,False
55620,54,21,21,facility,1,False,False,False,False,False,18,False
55620,93,54,21,facility,1,False,False,False,False,False,37,False
55620,154,167,21,facility,1,False,False,False,False,False,13,False
55620,93,167,21,facility,1,False,False,False,False,False,4,False
55620,20,21,21,facility,1,False,False,False,False,False,2,True
55620,20,93,21,facility,1,False,False,False,False,False,21,False
55620,138,70,22,facility,1,False,False,False,False,False,0,False
55620,138,12,22,facility,1,False,False,False,False,False,13,False
55620,138,124,22,facility,1,False,False,False,False,False,46,False
55620,70,124,22,facility,1,False,False,False,False,False,46,False
55620,12,70,22,facility,1,False,False,False,False,False,13,False
55620,12,124,22,facility,1,False,False,False,False,False,33,False
55620,4,75,25,facility,1,False,False,False,False,False,13,False
55620,7,95,25,facility,1,False,False,False,False,False,55,False
55620,7,75,25,facility,1,False,False,False,False,False,50,False
55620,7,4,25,facility,1,False,False,False,False,False,37,False
55620,4,95,25,facility,1,False,False,False,False,False,18,False
55620,75,95,25,facility,1,False,False,False,False,False,5,False
55620,174,162,29,facility,1,False,False,False,False,False,4,False
55620,162,151,29,facility,1,False,False,False,False,False,11,False
55620,174,151,29,facility,1,False,False,False,False,False,7,False
55620,150,172,30,facility,1,False,False,False,False,False,21,False
55620,61,108,30,facility,1,False,False,False,False,False,6,False
55620,125,135,30,facility,1,False,False,False,False,False,8,False
55620,108,135,30,facility,1,False,False,False,False,False,12,False
55620,61,125,30,facility,1,False,False,False,False,False,2,False
55620,108,165,30,facility,1,False,False,False,False,False,42,False
55620,61,150,30,facility,1,False,False,False,False,False,7,False
55620,172,94,30,facility,1,False,False,False,False,False,5,False
55620,150,102,30,facility,1,False,False,False,False,False,7,False
55620,61,94,30,facility,1,False,False,False,False,False,33,False
55620,150,125,30,facility,1,False,False,False,False,False,5,False
55620,172,165,30,facility,1,False,False,False,False,False,20,False
55620,172,135,30,facility,1,False,False,False,False,False,34,False
55620,61,172,30,facility,1,False,False,False,False,False,28,False
55620,94,125,30,facility,1,False,False,False,False,False,31,False
55620,94,102,30,facility,1,False,False,False,False,False,33,False
55620,165,135,30,facility,1,False,False,False,False,False,54,False
55620,125,165,30,facility,1,False,False,False,False,False,46,False
55620,61,102,30,facility,1,False,False,False,False,False,0,False
55620,94,165,30,facility,1,False,False,False,False,False,15,False
55620,166,27,34,facility,1,False,False,False,False,False,68,False
55620,51,166,34,facility,1,False,False,False,False,False,69,False
55620,166,101,34,facility,1,False,False,False,False,False,1,False
55620,27,101,34,facility,1,False,False,False,False,False,67,False
55620,51,101,34,facility,1,False,False,False,False,False,68,False
55620,51,27,34,facility,1,False,False,False,False,False,1,False
55620,10,131,35,facility,1,False,False,False,False,False,28,False
55620,142,76,36,facility,1,False,False,False,False,False,10,False
55620,5,31,36,facility,1,False,False,False,False,False,19,False
55620,142,31,36,facility,1,False,False,False,False,False,25,False
55620,5,76,36,facility,1,False,False,False,False,False,16,False
55620,142,5,36,facility,1,False,False,False,False,False,6,False
55620,76,31,36,facility,1,False,False,False,False,False,35,False
55620,117,56,37,facility,1,False,False,False,False,False,26,False
55680,163,144,2,facility,1,False,False,False,False,False,1,False
55680,62,71,2,facility,1,False,False,False,False,False,15,False
55680,71,144,2,facility,1,False,False,False,False,False,27,False
55680,146,43,2,facility,1,False,False,False,False,False,11,False
55680,144,146,2,facility,1,False,False,False,False,False,10,False
55680,62,43,2,facility,1,False,False,False,False,False,11,False
55680,128,163,2,facility,1,False,False,False,False,False,32,False
55680,163,58,2,facility,1,False,False,False,False,False,4,False
55680,152,146,2,facility,1,False,False,False,False,False,15,False
55680,171,71,2,facility,1,False,False,False,False,False,39,False
55680,163,71,2,facility,1,False,False,False,False,False,26,False
55680,128,58,2,facility,1,False,False,False,False,False,36,False
55680,62,58,2,facility,1,False,False,False,False,False,7,False
55680,71,43,2,facility,1,False,False,False,False,False,26,False
55680,15,43,2,facility,1,False,False,False,False,False,17,False
55680,128,144,2,facility,1,False,False,False,False,False,31,False
55680,163,171,2,facility,1,False,False,False,False,False,13,False
55680,58,146,2,facility,1,False,False,False,False,False,15,False
55680,128,71,2,facility,1,False,False,False,False,False,58,False
55680,171,144,2,facility,1,False,False,False,False,False,12,False
55680,121,114,3,facility,1,False,False,False,False,False,13,False
55680,121,158,3,facility,1,False,False,False,False,False,1,False
55680,114,109,3,facility,1,False,False,False,False,False,1,False
55680,109,158,3,facility,1,False,False,False,False,False,13,False
55680,121,109,3,facility,1,False,False,False,False,False,14,False
55680,114,158,3,facility,1,False,False,False,False,False,12,False
55680,98,11,4,facility,1,False,False,False,False,False,55,False
55680,89,32,4,facility,1,False,False,False,False,False,57,False
55680,89,34,4,facility,1,False,False,False,False,False,64,False
55680,170,32,4,facility,1,False,False,False,False,False,56,False
55680,176,32,4,facility,1,False,False,False,False,False,8,False
55680,11,32,4,facility,1,False,False,False,False,False,6,False
55680,98,34,4,facility,1,False,False,False,False,False,56,False
55680,156,155,4,facility,1,False,False,False,False,False,9,False
55680,89,170,4,facility,1,False,False,False,False,False,1,False
